,Small Component,Big Component,Small2 Component,Big2 Component,Score
2701,consensus independent component 59_Multiple myeloma,consensus independent component 187_big,consensus independent component 17_Colorectal cancer,consensus independent component 187_big,0.1024986248299441
367,consensus independent component 123_Melanoma,consensus independent component 1996_big,consensus independent component 60_Brain cancer,consensus independent component 2844_big,0.10197291784079898
1182,consensus independent component 18_Prostate cancer,consensus independent component 808_big,consensus independent component 50_Renal cancer,consensus independent component 808_big,0.101969691881167
1898,consensus independent component 32_Melanoma,consensus independent component 2372_big,consensus independent component 88_Renal cancer,consensus independent component 2372_big,0.1015975453477917
1731,consensus independent component 29_Brain cancer,consensus independent component 337_big,consensus independent component 114_Lung cancer,consensus independent component 89_big,0.10116337932196257
3375,consensus independent component 93_HNSCC,consensus independent component 1793_big,consensus independent component 70_Colorectal cancer,consensus independent component 1793_big,0.10047981513490917
1081,consensus independent component 17_Myelodysplastic syndrome,consensus independent component 2982_big,consensus independent component 36_Multiple myeloma,consensus independent component 2982_big,0.09897674774149734
2538,consensus independent component 53_Renal cancer,consensus independent component 3082_big,consensus independent component 203_Sarcoma,consensus independent component 3082_big,0.09814752111043201
2078,consensus independent component 38_Myelodysplastic syndrome,consensus independent component 2218_big,consensus independent component 15_Leukemia,consensus independent component 2218_big,0.09813094935793332
2106,consensus independent component 39_Myelodysplastic syndrome,consensus independent component 451_big,consensus independent component 95_Leukemia,consensus independent component 451_big,0.09784225326744678
812,consensus independent component 154_Sarcoma,consensus independent component 3627_big,consensus independent component 140_HCC,consensus independent component 1857_big,0.0977606705829775
2845,consensus independent component 66_HCC,consensus independent component 432_big,consensus independent component 93_Gastric cancer,consensus independent component 432_big,0.09753135983490646
1675,consensus independent component 287_Sarcoma,consensus independent component 3369_big,consensus independent component 40_Myelodysplastic syndrome,consensus independent component 2995_big,0.09747046795943043
350,consensus independent component 122_HCC,consensus independent component 475_big,consensus independent component 29_Brain cancer,consensus independent component 337_big,0.09732283904990774
773,consensus independent component 151_Melanoma,consensus independent component 1258_big,consensus independent component 111_Lymphoma,consensus independent component 1258_big,0.09708218369631294
878,consensus independent component 15_Normal,consensus independent component 373_big,consensus independent component 190_Breast cancer,consensus independent component 373_big,0.09668516659687881
2128,consensus independent component 3_Renal cancer,consensus independent component 2993_big,consensus independent component 12_HNSCC,consensus independent component 2993_big,0.09650171287216186
