,Small Component,Big Component,Small2 Component,Big2 Component,Score
222,consensus independent component 113_Renal cancer,consensus independent component 92_big,consensus independent component 178_Sarcoma,consensus independent component 92_big,0.2770620462744011
576,consensus independent component 138_HCC,consensus independent component 1793_big,consensus independent component 57_Lung cancer,consensus independent component 3506_big,0.27299451045406997
3014,consensus independent component 74_Myelodysplastic syndrome,consensus independent component 51_big,consensus independent component 52_Leukemia,consensus independent component 51_big,0.2722517346144538
166,consensus independent component 10_Renal cancer,consensus independent component 326_big,consensus independent component 245_Sarcoma,consensus independent component 122_big,0.2707715134462965
1591,consensus independent component 26_HCC,consensus independent component 462_big,consensus independent component 109_Gastric cancer,consensus independent component 462_big,0.2706076763364975
2425,consensus independent component 4_Prostate cancer,consensus independent component 462_big,consensus independent component 29_Melanoma,consensus independent component 462_big,0.2701147426896838
2933,consensus independent component 70_Colorectal cancer,consensus independent component 1793_big,consensus independent component 110_Normal,consensus independent component 464_big,0.2696544958223528
67,consensus independent component 104_Gastric cancer,consensus independent component 789_big,consensus independent component 87_Colorectal cancer,consensus independent component 789_big,0.26643460750628717
2103,consensus independent component 39_Lymphoma,consensus independent component 462_big,consensus independent component 9_Lung cancer,consensus independent component 462_big,0.2662103022244219
1775,consensus independent component 303_Breast cancer,consensus independent component 2997_big,consensus independent component 134_Lung cancer,consensus independent component 2997_big,0.2659848594460078
997,consensus independent component 171_Breast cancer,consensus independent component 464_big,consensus independent component 57_Lung cancer,consensus independent component 3506_big,0.26534374859294974
1583,consensus independent component 269_Breast cancer,consensus independent component 2789_big,consensus independent component 118_Colorectal cancer,consensus independent component 2789_big,0.26531665180892516
2668,consensus independent component 58_HNSCC,consensus independent component 403_big,consensus independent component 49_Prostate cancer,consensus independent component 1436_big,0.26499793073322575
526,consensus independent component 134_Lung cancer,consensus independent component 2997_big,consensus independent component 303_Breast cancer,consensus independent component 2997_big,0.2641346091117326
2147,consensus independent component 40_Leukemia,consensus independent component 112_big,consensus independent component 217_Breast cancer,consensus independent component 112_big,0.26325940951053467
1753,consensus independent component 2_HCC,consensus independent component 477_big,consensus independent component 31_Lymphoma,consensus independent component 477_big,0.26322380870163864
3320,consensus independent component 8_Sarcoma,consensus independent component 462_big,consensus independent component 39_Lymphoma,consensus independent component 462_big,0.26247460720251437
401,consensus independent component 126_Gastric cancer,consensus independent component 92_big,consensus independent component 113_Renal cancer,consensus independent component 92_big,0.26081235032372574
861,consensus independent component 159_Lymphoma,consensus independent component 3587_big,consensus independent component 179_HCC,consensus independent component 170_big,0.25953265953761684
20,consensus independent component 101_Gastric cancer,consensus independent component 1521_big,consensus independent component 64_Lung cancer,consensus independent component 1521_big,0.2579940447254427
2644,consensus independent component 57_Melanoma,consensus independent component 3441_big,consensus independent component 91_Prostate cancer,consensus independent component 3441_big,0.25768174024466106
2642,consensus independent component 57_Lung cancer,consensus independent component 3506_big,consensus independent component 171_Breast cancer,consensus independent component 464_big,0.25734050824827437
3373,consensus independent component 93_Gastric cancer,consensus independent component 432_big,consensus independent component 33_Colorectal cancer,consensus independent component 432_big,0.25553267322628037
3114,consensus independent component 7_Gastric cancer,consensus independent component 187_big,consensus independent component 17_Colorectal cancer,consensus independent component 187_big,0.2554676016170803
1917,consensus independent component 335_Normal,consensus independent component 1513_big,consensus independent component 214_Breast cancer,consensus independent component 1513_big,0.2528969917430155
1313,consensus independent component 20_Prostate cancer,consensus independent component 3506_big,consensus independent component 57_Lung cancer,consensus independent component 3506_big,0.2526386487550411
1853,consensus independent component 31_Lymphoma,consensus independent component 477_big,consensus independent component 74_Leukemia,consensus independent component 477_big,0.252469277449287
1796,consensus independent component 30_Adrenal cancer,consensus independent component 2316_big,consensus independent component 50_Brain cancer,consensus independent component 462_big,0.2521611830511461
1650,consensus independent component 27_Renal cancer,consensus independent component 172_big,consensus independent component 51_Brain cancer,consensus independent component 172_big,0.2505360761156494
2812,consensus independent component 64_Lung cancer,consensus independent component 1521_big,consensus independent component 49_Colorectal cancer,consensus independent component 1521_big,0.2496320408149144
44,consensus independent component 102_Ovarian cancer,consensus independent component 795_big,consensus independent component 28_Renal cancer,consensus independent component 3378_big,0.2485253729672952
271,consensus independent component 117_Melanoma,consensus independent component 744_big,consensus independent component 32_Normal,consensus independent component 333_big,0.24829797409126106
1688,consensus independent component 28_HNSCC,consensus independent component 462_big,consensus independent component 39_Lymphoma,consensus independent component 462_big,0.24788378440096998
3315,consensus independent component 8_Myelodysplastic syndrome,consensus independent component 2214_big,consensus independent component 124_Brain cancer,consensus independent component 2214_big,0.2472825907901302
464,consensus independent component 12_Ovarian cancer,consensus independent component 187_big,consensus independent component 11_Lung cancer,consensus independent component 187_big,0.2470302649882395
1544,consensus independent component 25_HNSCC,consensus independent component 432_big,consensus independent component 33_Colorectal cancer,consensus independent component 432_big,0.24701511493461065
1931,consensus independent component 33_HCC,consensus independent component 2993_big,consensus independent component 64_Lung cancer,consensus independent component 1521_big,0.24597097384640365
2467,consensus independent component 51_Brain cancer,consensus independent component 172_big,consensus independent component 25_Multiple myeloma,consensus independent component 172_big,0.24464749246176687
2941,consensus independent component 70_Multiple myeloma,consensus independent component 475_big,consensus independent component 63_Lymphoma,consensus independent component 337_big,0.24464273373221807
1498,consensus independent component 24_Lung cancer,consensus independent component 688_big,consensus independent component 98_Breast cancer,consensus independent component 688_big,0.24370151587726274
1758,consensus independent component 2_Melanoma,consensus independent component 743_big,consensus independent component 84_Lymphoma,consensus independent component 743_big,0.24280727487697776
939,consensus independent component 166_Gastric cancer,consensus independent component 170_big,consensus independent component 128_Lymphoma,consensus independent component 170_big,0.2423970049887641
3312,consensus independent component 8_Lymphoma,consensus independent component 2993_big,consensus independent component 64_Lung cancer,consensus independent component 1521_big,0.24221260774644116
2094,consensus independent component 39_Adrenal cancer,consensus independent component 560_big,consensus independent component 68_Brain cancer,consensus independent component 187_big,0.24193039805954636
2404,consensus independent component 49_Myelodysplastic syndrome,consensus independent component 462_big,consensus independent component 39_Lymphoma,consensus independent component 462_big,0.2397257739546108
1179,consensus independent component 18_Myelodysplastic syndrome,consensus independent component 3378_big,consensus independent component 74_Leukemia,consensus independent component 477_big,0.2394732536830088
1001,consensus independent component 171_Lung cancer,consensus independent component 3654_big,consensus independent component 108_Ovarian cancer,consensus independent component 2131_big,0.23864446499157443
1927,consensus independent component 33_Brain cancer,consensus independent component 1955_big,consensus independent component 47_Leukemia,consensus independent component 1955_big,0.23749782510576672
3102,consensus independent component 79_Melanoma,consensus independent component 3628_big,consensus independent component 20_Brain cancer,consensus independent component 3628_big,0.23672019924723525
3290,consensus independent component 89_Gastric cancer,consensus independent component 2583_big,consensus independent component 60_Colorectal cancer,consensus independent component 748_big,0.23642811069726347
2026,consensus independent component 36_Renal cancer,consensus independent component 447_big,consensus independent component 57_Lung cancer,consensus independent component 3506_big,0.2361052733205148
1924,consensus independent component 339_Breast cancer,consensus independent component 3593_big,consensus independent component 3_Colorectal cancer,consensus independent component 688_big,0.23591570002862328
2714,consensus independent component 5_HNSCC,consensus independent component 688_big,consensus independent component 98_Breast cancer,consensus independent component 688_big,0.23574478565778995
1356,consensus independent component 21_Melanoma,consensus independent component 432_big,consensus independent component 33_Colorectal cancer,consensus independent component 432_big,0.23571391203372533
2454,consensus independent component 50_Renal cancer,consensus independent component 808_big,consensus independent component 31_Colorectal cancer,consensus independent component 808_big,0.23550318030709028
71,consensus independent component 104_Lymphoma,consensus independent component 289_big,consensus independent component 81_Colorectal cancer,consensus independent component 1749_big,0.23546125968501114
3078,consensus independent component 78_Gastric cancer,consensus independent component 808_big,consensus independent component 31_Colorectal cancer,consensus independent component 808_big,0.23461975609732721
2261,consensus independent component 44_Lymphoma,consensus independent component 187_big,consensus independent component 17_Colorectal cancer,consensus independent component 187_big,0.23255247927313327
2113,consensus independent component 3_Brain cancer,consensus independent component 158_big,consensus independent component 87_Colorectal cancer,consensus independent component 789_big,0.2320537990448387
1740,consensus independent component 29_Melanoma,consensus independent component 462_big,consensus independent component 39_Lymphoma,consensus independent component 462_big,0.2314550000811152
3219,consensus independent component 85_Brain cancer,consensus independent component 1829_big,consensus independent component 85_Colorectal cancer,consensus independent component 186_big,0.2305008554185874
3469,consensus independent component 99_Gastric cancer,consensus independent component 172_big,consensus independent component 51_Brain cancer,consensus independent component 172_big,0.229700287360318
2313,consensus independent component 46_HCC,consensus independent component 186_big,consensus independent component 85_Colorectal cancer,consensus independent component 186_big,0.2286150457809491
3188,consensus independent component 83_HNSCC,consensus independent component 172_big,consensus independent component 51_Brain cancer,consensus independent component 172_big,0.2285344454003575
2408,consensus independent component 49_Renal cancer,consensus independent component 1829_big,consensus independent component 53_Leukemia,consensus independent component 1231_big,0.22834894494312163
2014,consensus independent component 36_Gastric cancer,consensus independent component 3378_big,consensus independent component 28_Renal cancer,consensus independent component 3378_big,0.22789170423541155
284,consensus independent component 118_Melanoma,consensus independent component 124_big,consensus independent component 100_Brain cancer,consensus independent component 637_big,0.22776623902896143
2579,consensus independent component 55_Brain cancer,consensus independent component 803_big,consensus independent component 140_Colorectal cancer,consensus independent component 803_big,0.22751809357077846
746,consensus independent component 14_Multiple myeloma,consensus independent component 161_big,consensus independent component 33_Colorectal cancer,consensus independent component 432_big,0.22714417461058145
2769,consensus independent component 62_Brain cancer,consensus independent component 432_big,consensus independent component 33_Colorectal cancer,consensus independent component 432_big,0.2264536228339989
2791,consensus independent component 63_HCC,consensus independent component 3190_big,consensus independent component 59_Lung cancer,consensus independent component 3082_big,0.22608270971703964
121,consensus independent component 107_Sarcoma,consensus independent component 2939_big,consensus independent component 31_Colorectal cancer,consensus independent component 808_big,0.22600316677604776
2291,consensus independent component 45_Multiple myeloma,consensus independent component 795_big,consensus independent component 74_Leukemia,consensus independent component 477_big,0.22496610172061643
456,consensus independent component 12_HNSCC,consensus independent component 2993_big,consensus independent component 64_Lung cancer,consensus independent component 1521_big,0.22493159115046368
1737,consensus independent component 29_Leukemia,consensus independent component 76_big,consensus independent component 91_Brain cancer,consensus independent component 449_big,0.22471078017558554
1644,consensus independent component 27_Melanoma,consensus independent component 187_big,consensus independent component 11_Lung cancer,consensus independent component 187_big,0.22402932514074075
323,consensus independent component 120_Gastric cancer,consensus independent component 3082_big,consensus independent component 59_Lung cancer,consensus independent component 3082_big,0.22391927756029884
1337,consensus independent component 217_Breast cancer,consensus independent component 112_big,consensus independent component 40_Leukemia,consensus independent component 112_big,0.22373143699801676
2184,consensus independent component 41_Renal cancer,consensus independent component 462_big,consensus independent component 109_Gastric cancer,consensus independent component 462_big,0.22370970656778294
613,consensus independent component 13_Renal cancer,consensus independent component 457_big,consensus independent component 33_Brain cancer,consensus independent component 1955_big,0.22315255988621108
2845,consensus independent component 66_HCC,consensus independent component 432_big,consensus independent component 33_Colorectal cancer,consensus independent component 432_big,0.2225359382933877
3064,consensus independent component 77_Lung cancer,consensus independent component 2766_big,consensus independent component 87_Breast cancer,consensus independent component 2766_big,0.22197832543437035
2115,consensus independent component 3_Colorectal cancer,consensus independent component 688_big,consensus independent component 98_Breast cancer,consensus independent component 688_big,0.22076054415126845
2411,consensus independent component 4_Brain cancer,consensus independent component 477_big,consensus independent component 34_Colorectal cancer,consensus independent component 795_big,0.2205846473836392
2503,consensus independent component 52_Lymphoma,consensus independent component 829_big,consensus independent component 87_Colorectal cancer,consensus independent component 789_big,0.22040134912106113
2741,consensus independent component 60_Lymphoma,consensus independent component 432_big,consensus independent component 33_Colorectal cancer,consensus independent component 432_big,0.21921686066836443
314,consensus independent component 11_Myelodysplastic syndrome,consensus independent component 187_big,consensus independent component 44_Lymphoma,consensus independent component 187_big,0.21904784597573068
2522,consensus independent component 53_Adrenal cancer,consensus independent component 449_big,consensus independent component 91_Brain cancer,consensus independent component 449_big,0.21778161236913335
1299,consensus independent component 20_Brain cancer,consensus independent component 3628_big,consensus independent component 79_Melanoma,consensus independent component 3628_big,0.21723292025190838
405,consensus independent component 126_Lymphoma,consensus independent component 1712_big,consensus independent component 35_Leukemia,consensus independent component 1712_big,0.2171400805886839
2078,consensus independent component 38_Myelodysplastic syndrome,consensus independent component 2218_big,consensus independent component 15_Leukemia,consensus independent component 2218_big,0.21703476141254818
1279,consensus independent component 203_Sarcoma,consensus independent component 3082_big,consensus independent component 59_Lung cancer,consensus independent component 3082_big,0.21687422861844097
2814,consensus independent component 64_Melanoma,consensus independent component 1421_big,consensus independent component 82_Multiple myeloma,consensus independent component 1480_big,0.21679436242719802
882,consensus independent component 15_Sarcoma,consensus independent component 187_big,consensus independent component 11_Lung cancer,consensus independent component 187_big,0.21566885957557025
3451,consensus independent component 98_Breast cancer,consensus independent component 688_big,consensus independent component 3_Colorectal cancer,consensus independent component 688_big,0.2156234275359279
3284,consensus independent component 88_Renal cancer,consensus independent component 2372_big,consensus independent component 98_Colorectal cancer,consensus independent component 2372_big,0.21483217889479295
1085,consensus independent component 17_Renal cancer,consensus independent component 1421_big,consensus independent component 82_Multiple myeloma,consensus independent component 1480_big,0.2148140664542901
3438,consensus independent component 97_HCC,consensus independent component 187_big,consensus independent component 11_Lung cancer,consensus independent component 187_big,0.21455103785359292
3423,consensus independent component 96_HNSCC,consensus independent component 3082_big,consensus independent component 59_Lung cancer,consensus independent component 3082_big,0.2144368923248583
1792,consensus independent component 308_Sarcoma,consensus independent component 1829_big,consensus independent component 85_Colorectal cancer,consensus independent component 186_big,0.21437875455184202
2477,consensus independent component 51_Multiple myeloma,consensus independent component 1829_big,consensus independent component 85_Colorectal cancer,consensus independent component 186_big,0.21429378072424776
427,consensus independent component 128_Gastric cancer,consensus independent component 2372_big,consensus independent component 98_Colorectal cancer,consensus independent component 2372_big,0.21418772611978198
310,consensus independent component 11_Lung cancer,consensus independent component 187_big,consensus independent component 17_Colorectal cancer,consensus independent component 187_big,0.21341799074989476
3111,consensus independent component 7_Brain cancer,consensus independent component 2208_big,consensus independent component 78_Leukemia,consensus independent component 75_big,0.21334976699082014
3255,consensus independent component 87_Colorectal cancer,consensus independent component 789_big,consensus independent component 3_Brain cancer,consensus independent component 158_big,0.21313593452059093
367,consensus independent component 123_Melanoma,consensus independent component 1996_big,consensus independent component 60_Brain cancer,consensus independent component 2844_big,0.2129204758789392
1248,consensus independent component 19_Renal cancer,consensus independent component 124_big,consensus independent component 100_Brain cancer,consensus independent component 637_big,0.2128811992134349
1898,consensus independent component 32_Melanoma,consensus independent component 2372_big,consensus independent component 98_Colorectal cancer,consensus independent component 2372_big,0.21228740151427045
3269,consensus independent component 88_Adrenal cancer,consensus independent component 170_big,consensus independent component 128_Lymphoma,consensus independent component 170_big,0.2122526152540295
1362,consensus independent component 21_Renal cancer,consensus independent component 289_big,consensus independent component 81_Colorectal cancer,consensus independent component 1749_big,0.21185646348643694
1901,consensus independent component 32_Normal,consensus independent component 333_big,consensus independent component 117_Melanoma,consensus independent component 744_big,0.21145243432049798
1171,consensus independent component 18_Gastric cancer,consensus independent component 347_big,consensus independent component 80_Sarcoma,consensus independent component 347_big,0.21132550161492766
3081,consensus independent component 78_Leukemia,consensus independent component 75_big,consensus independent component 7_Brain cancer,consensus independent component 2208_big,0.21103795018412747
3458,consensus independent component 98_Lymphoma,consensus independent component 1079_big,consensus independent component 32_Multiple myeloma,consensus independent component 1167_big,0.2110099893746757
2795,consensus independent component 63_Lymphoma,consensus independent component 337_big,consensus independent component 70_Multiple myeloma,consensus independent component 475_big,0.20949758209282654
2444,consensus independent component 50_HNSCC,consensus independent component 187_big,consensus independent component 11_Lung cancer,consensus independent component 187_big,0.20936763183218432
2296,consensus independent component 45_Renal cancer,consensus independent component 161_big,consensus independent component 33_Colorectal cancer,consensus independent component 432_big,0.2086611511179085
112,consensus independent component 107_Gastric cancer,consensus independent component 168_big,consensus independent component 102_Colorectal cancer,consensus independent component 168_big,0.20636590618933326
3070,consensus independent component 77_Ovarian cancer,consensus independent component 170_big,consensus independent component 166_Gastric cancer,consensus independent component 170_big,0.20612480015143397
92,consensus independent component 105_Sarcoma,consensus independent component 3164_big,consensus independent component 147_HNSCC,consensus independent component 1655_big,0.20552260951620144
297,consensus independent component 119_Melanoma,consensus independent component 829_big,consensus independent component 3_Brain cancer,consensus independent component 158_big,0.20392333944444715
785,consensus independent component 152_Melanoma,consensus independent component 1258_big,consensus independent component 111_Lymphoma,consensus independent component 1258_big,0.20322251737341643
1014,consensus independent component 173_Colorectal cancer,consensus independent component 452_big,consensus independent component 190_Gastric cancer,consensus independent component 452_big,0.2031148330000669
2717,consensus independent component 5_Lymphoma,consensus independent component 808_big,consensus independent component 31_Colorectal cancer,consensus independent component 808_big,0.20252576475274453
2696,consensus independent component 59_HNSCC,consensus independent component 2869_big,consensus independent component 173_Lung cancer,consensus independent component 79_big,0.20220961583721142
3171,consensus independent component 82_Leukemia,consensus independent component 808_big,consensus independent component 5_Lymphoma,consensus independent component 808_big,0.20159247063384378
442,consensus independent component 129_HNSCC,consensus independent component 676_big,consensus independent component 13_Normal,consensus independent component 3210_big,0.20056660267064133
1929,consensus independent component 33_Colorectal cancer,consensus independent component 432_big,consensus independent component 62_Brain cancer,consensus independent component 432_big,0.19990959137994635
2768,consensus independent component 62_Adrenal cancer,consensus independent component 124_big,consensus independent component 100_Brain cancer,consensus independent component 637_big,0.19963723976768363
736,consensus independent component 14_Brain cancer,consensus independent component 1521_big,consensus independent component 49_Colorectal cancer,consensus independent component 1521_big,0.1990138183373361
3162,consensus independent component 81_Renal cancer,consensus independent component 3628_big,consensus independent component 20_Brain cancer,consensus independent component 3628_big,0.19883292324736374
1264,consensus independent component 1_Ovarian cancer,consensus independent component 373_big,consensus independent component 98_Breast cancer,consensus independent component 688_big,0.19810954017534604
3406,consensus independent component 95_HCC,consensus independent component 3628_big,consensus independent component 20_Brain cancer,consensus independent component 3628_big,0.1979358415144878
3304,consensus independent component 8_Brain cancer,consensus independent component 2009_big,consensus independent component 108_Ovarian cancer,consensus independent component 2131_big,0.1974880089733426
2529,consensus independent component 53_Leukemia,consensus independent component 1231_big,consensus independent component 5_Myelodysplastic syndrome,consensus independent component 1829_big,0.19671070770910903
2233,consensus independent component 43_Lymphoma,consensus independent component 457_big,consensus independent component 28_Multiple myeloma,consensus independent component 376_big,0.19636859785609123
2021,consensus independent component 36_Multiple myeloma,consensus independent component 2982_big,consensus independent component 38_Leukemia,consensus independent component 1806_big,0.19590294983066675
436,consensus independent component 128_Sarcoma,consensus independent component 1521_big,consensus independent component 42_Normal,consensus independent component 1521_big,0.1953401289077381
2108,consensus independent component 39_Ovarian cancer,consensus independent component 3082_big,consensus independent component 59_Lung cancer,consensus independent component 3082_big,0.1947446791595066
450,consensus independent component 12_Adrenal cancer,consensus independent component 3311_big,consensus independent component 39_Ovarian cancer,consensus independent component 3082_big,0.19474090626647972
995,consensus independent component 170_Normal,consensus independent component 2785_big,consensus independent component 220_Breast cancer,consensus independent component 2785_big,0.1945948348219181
1310,consensus independent component 20_Myelodysplastic syndrome,consensus independent component 2993_big,consensus independent component 10_Multiple myeloma,consensus independent component 2993_big,0.19305432427744978
1178,consensus independent component 18_Multiple myeloma,consensus independent component 449_big,consensus independent component 29_Leukemia,consensus independent component 76_big,0.19298094427117274
2669,consensus independent component 58_Leukemia,consensus independent component 1857_big,consensus independent component 56_Lymphoma,consensus independent component 1857_big,0.19291777210874994
2141,consensus independent component 40_Brain cancer,consensus independent component 1749_big,consensus independent component 81_Colorectal cancer,consensus independent component 1749_big,0.19289806796811687
1764,consensus independent component 2_Renal cancer,consensus independent component 217_big,consensus independent component 11_Lung cancer,consensus independent component 187_big,0.19257097724260142
1903,consensus independent component 32_Prostate cancer,consensus independent component 2993_big,consensus independent component 57_Melanoma,consensus independent component 3441_big,0.19197479391800662
1347,consensus independent component 21_Brain cancer,consensus independent component 79_big,consensus independent component 144_Breast cancer,consensus independent component 79_big,0.19180798859302073
2284,consensus independent component 45_Gastric cancer,consensus independent component 289_big,consensus independent component 81_Colorectal cancer,consensus independent component 1749_big,0.1917573471889772
2646,consensus independent component 57_Myelodysplastic syndrome,consensus independent component 243_big,consensus independent component 53_Multiple myeloma,consensus independent component 434_big,0.19171099556239746
2940,consensus independent component 70_Melanoma,consensus independent component 75_big,consensus independent component 7_Brain cancer,consensus independent component 2208_big,0.19166891373192663
318,consensus independent component 11_Renal cancer,consensus independent component 1514_big,consensus independent component 9_Melanoma,consensus independent component 1514_big,0.1913918577884589
2618,consensus independent component 56_Myelodysplastic syndrome,consensus independent component 454_big,consensus independent component 28_Leukemia,consensus independent component 454_big,0.19082955064787283
1804,consensus independent component 30_Lung cancer,consensus independent component 373_big,consensus independent component 190_Breast cancer,consensus independent component 373_big,0.18963638791002652
1,consensus independent component 100_Brain cancer,consensus independent component 637_big,consensus independent component 118_Melanoma,consensus independent component 124_big,0.18952385924111026
2702,consensus independent component 59_Myelodysplastic syndrome,consensus independent component 1712_big,consensus independent component 35_Leukemia,consensus independent component 1712_big,0.1881102592967177
1899,consensus independent component 32_Multiple myeloma,consensus independent component 1167_big,consensus independent component 98_Lymphoma,consensus independent component 1079_big,0.1878366576569439
707,consensus independent component 147_Melanoma,consensus independent component 79_big,consensus independent component 144_Breast cancer,consensus independent component 79_big,0.1872973599234878
1168,consensus independent component 18_Brain cancer,consensus independent component 464_big,consensus independent component 171_Breast cancer,consensus independent component 464_big,0.18697472106401858
2735,consensus independent component 60_Colorectal cancer,consensus independent component 748_big,consensus independent component 89_Gastric cancer,consensus independent component 2583_big,0.1861439322518561
592,consensus independent component 139_Lymphoma,consensus independent component 452_big,consensus independent component 303_Breast cancer,consensus independent component 2997_big,0.185780355646416
1182,consensus independent component 18_Prostate cancer,consensus independent component 808_big,consensus independent component 31_Colorectal cancer,consensus independent component 808_big,0.18559014137912266
1720,consensus independent component 296_Sarcoma,consensus independent component 170_big,consensus independent component 166_Gastric cancer,consensus independent component 170_big,0.1855640002312618
2904,consensus independent component 69_Melanoma,consensus independent component 449_big,consensus independent component 29_Leukemia,consensus independent component 76_big,0.18530192936908385
2903,consensus independent component 69_Lymphoma,consensus independent component 2766_big,consensus independent component 87_Breast cancer,consensus independent component 2766_big,0.18461231122252658
3145,consensus independent component 80_Sarcoma,consensus independent component 347_big,consensus independent component 18_Gastric cancer,consensus independent component 347_big,0.18452779568662253
2410,consensus independent component 4_Adrenal cancer,consensus independent component 186_big,consensus independent component 53_Leukemia,consensus independent component 1231_big,0.18451426428465412
2156,consensus independent component 40_Renal cancer,consensus independent component 337_big,consensus independent component 70_Multiple myeloma,consensus independent component 475_big,0.18430834158392861
3261,consensus independent component 87_Lymphoma,consensus independent component 124_big,consensus independent component 27_Multiple myeloma,consensus independent component 1172_big,0.18386469631546665
2309,consensus independent component 46_Brain cancer,consensus independent component 2120_big,consensus independent component 110_Melanoma,consensus independent component 251_big,0.18342434811267452
1645,consensus independent component 27_Multiple myeloma,consensus independent component 1172_big,consensus independent component 100_Brain cancer,consensus independent component 637_big,0.18336275742379454
326,consensus independent component 120_Lung cancer,consensus independent component 808_big,consensus independent component 31_Colorectal cancer,consensus independent component 808_big,0.18319319268302592
1017,consensus independent component 173_Lung cancer,consensus independent component 79_big,consensus independent component 21_Brain cancer,consensus independent component 79_big,0.18272588950207452
1131,consensus independent component 185_Lung cancer,consensus independent component 2659_big,consensus independent component 120_Colorectal cancer,consensus independent component 3311_big,0.18207506735320983
2352,consensus independent component 47_Renal cancer,consensus independent component 449_big,consensus independent component 29_Leukemia,consensus independent component 76_big,0.18022333446478728
3358,consensus independent component 92_HCC,consensus independent component 457_big,consensus independent component 44_Colorectal cancer,consensus independent component 457_big,0.1798844163138283
