gene_set_name	in_manual_selection	in_immune_terms	is_immune_process
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	TRUE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_ESTERIFICATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_BINDING	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CILIUM_MOVEMENT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_COAGULATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_COLLATERAL_SPROUTING	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_COMPLEMENT_ACTIVATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CORTICOTROPIN_SECRETION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CYCLASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	TRUE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	TRUE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION_INVOLVED_IN_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DEACETYLASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	TRUE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PIGMENTATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_DEMETHYLATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_LIGATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION	TRUE	FALSE	TRUE
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_SECRETION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOCYTIC_RECYCLING	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	TRUE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS_BY_VEGF_ACTIVATED_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MATRIX_ADHESION_VIA_FIBRONECTIN	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_WOUND_HEALING	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TUBE_FORMATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ER_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ERAD_PATHWAY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_FEAR_RESPONSE	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FEEDING_BEHAVIOR	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FERTILIZATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FEVER_GENERATION	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_GAMMA_DELTA_T_CELL_DIFFERENTIATION	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_GASTRO_INTESTINAL_SYSTEM_SMOOTH_MUSCLE_CONTRACTION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GASTRULATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_MIGRATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLUCOCORTICOID_SECRETION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLUCOKINASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLUTAMATE_SECRETION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLYCOLYTIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GONAD_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GONADOTROPIN_SECRETION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_GROWTH	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GROWTH_HORMONE_SECRETION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HEART_RATE	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HEAT_GENERATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HELICASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	TRUE	FALSE	TRUE
GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HEXOKINASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HIPPO_SIGNALING	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HISTONE_DEACETYLASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HISTONE_DEACETYLATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K27_METHYLATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K9_ACETYLATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K9_METHYLATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HISTONE_H4_ACETYLATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HISTONE_METHYLATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HISTONE_PHOSPHORYLATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HISTONE_UBIQUITINATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	TRUE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_HYPERSENSITIVITY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	TRUE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_PHOSPHORYLATION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	TRUE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	TRUE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	TRUE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_INHIBITORY_POSTSYNAPTIC_POTENTIAL	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	FALSE	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_INTEGRIN_ACTIVATION	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	FALSE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	TRUE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	TRUE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	TRUE	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	TRUE	TRUE	TRUE
